v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
0.5034526772406682,-15.728394332883862,0.8494057032262604,-4.317300626458565,-10.515243408572625
1.7613098842065522,1.4478763175520406,0.6376562541878028,0.8191475081130456,0.8079349173093124
-6.498999108289003,-0.9531997954498124,0.38302703885774003,-2.343330876019882,-5.736851828021619
-3.3993389006654207,0.0,0.917309098925919,-1.880042024969509,-0.699698222526441
-4.62574826561011,13.221803922314805,0.3705505759512565,-0.6252559305910047,0.8674163943475893
7.004322562702644,7.232868367473149,0.8452738609937597,7.453100296967616,10.63043616083167
-3.421526032362225,5.3678819721969795,0.5384457363066416,-0.6848283384071735,0.3073621464809611
5.700687318793742,0.0,0.23661013301776798,1.2664594063412922,5.004343697322451
-1.929593920590122,-15.928001281822471,0.10339677362452832,-0.2689244141242192,-3.27220115864093
-2.906329052679699,-10.8646088256822,0.6561364545936993,-3.6121343386453404,-8.103985382240976
-7.250275020964915,5.3867490381181256,0.8049932370513008,-3.1375248968356595,-0.5448833789452472
3.566425346628609,7.622167377485319,0.7676771165711261,4.11664566603899,7.158515066930217
0.0,19.81062317488159,0.4446201221354057,1.6672553583433887,7.499684676149852
0.0,-13.92902997259025,0.59794563397792,-1.9639669818792498,-6.569048656860908
0.48200424308006795,-5.8355608644695565,0.5494697177206848,-0.3405163652566709,-1.43055282764674
0.9716070498958,0.0,0.42269996777435737,0.16038400601549774,0.0
-8.034636825513955,0.0,0.46313183934204794,-3.4054724768945603,-6.671639822330308
9.420720297943646,3.451494322118233,0.12150076895963194,1.1483780680151714,9.482502749092617
2.461644234593239,-14.324159492548052,0.2869764867731779,0.05678889961049226,-1.6436020376330573
7.823378069867349,-17.457962330808545,0.7068626595314846,0.7411008465037726,-4.693875001225785
1.7447826379262459,17.423769845296107,0.5197963562092218,2.8631986031100833,9.27183403861554
0.0,-6.508866910625585,0.38580588064324206,-0.26538282962954574,-1.3757324237105006
0.0,-4.037363420634949,0.5516432433638843,-0.1665130128835168,-0.603698186777858
4.866243107379297,-6.096670227295942,0.5795226301943237,1.3071232902841026,-0.12993677626084282
-4.842673062709286,-7.710818518462336,0.5014801881094662,-3.0280157704297457,-7.233639590219575
-3.017925772918204,15.868315329302114,0.1738348443238803,-0.24092400760494706,0.17324366275923053
-5.471107296085473,3.952550108919126,0.778942428549679,-2.1697355835510312,-0.09987074805800589
8.132829929085482,-17.737744051908496,0.12794076877850843,0.8712606149749467,5.486919636172743
-9.24550649473117,5.40788964095837,0.8898233594453469,-4.9208105204745936,-1.8146898200562473
-3.4971557867423497,0.0,0.2574327958673647,-0.8027638670477447,-2.739531068504695
-7.043789681354175,3.951690941720781,0.9741355231997906,-3.590281674902522,-0.32742631354014495
9.549476517955334,0.0,0.7468200376132086,6.311025754259511,7.3515851472596605
9.168211300873622,-19.830573798560067,0.3141241651428067,1.7563770112789858,2.0144814440828434
3.0543658919790495,14.859987488302757,0.3764398035445875,1.994144726572686,7.540394320919047
-1.6814312404848248,-10.00465518303928,0.6820436948971336,-2.789292672153361,-6.497788633614429
0.0,3.7541900227219065,0.1128562989145695,0.0,0.0
-7.676427244585595,6.048094444979252,0.8755955403389605,-3.2762557592320496,0.06773564225066843
-6.62197610253791,0.0,0.23759754376326409,-1.4902952665134022,-5.922726531242624
3.540302120219467,5.037348806413604,0.665531612489303,2.8200103741892986,4.934157458466959
-1.8159860127199874,8.592659758710639,0.24135720812789724,-0.12303913428858926,0.4741958751561788
-1.048245785787831,0.0,0.14647105099093138,-0.12196844118376034,-0.6171814827215198
-5.807539345280519,0.0,0.46424431168649405,-2.378975333798685,-4.441268335987167
6.873944347441004,13.004246758840772,0.5370638632204616,5.142768006540525,12.277476400558378
0.0,-3.8278784552650724,0.3422711860233374,0.0,0.0
0.0,18.11960055618549,0.7272352878971279,4.013233200574289,11.036959474777266
-7.292779404086653,14.052529014454606,0.9307274739879687,-0.16691860986317497,5.5728463468271645
-7.975269517767638,10.591729097591966,0.3078402862125382,-1.8137956061061669,-3.808734638555759
0.5511211234171594,-11.611834891182298,0.2802378518564204,-0.244189139836366,-2.10108886481584
-4.679137388894672,8.780373599271197,0.9626727957130374,-0.006867984923988102,3.2896161692746215
1.1357837354327707,0.0,0.6346435925722327,0.21916491567679544,0.0
7.376544174590574,3.1531073824965894,0.8160772472097888,6.08979373903856,7.548008028916845
0.0,-8.83527616490968,0.8878632383478097,-2.3224439795630523,-5.23153539701632
7.753580906047635,0.0,0.740849729464121,4.936593296319913,5.5732601522347265
0.0,-3.81427509447821,0.35376755056202824,0.0,0.0
0.615310015331163,0.0,0.25634249504597184,0.06432321015406661,0.0
2.3080330742545883,-5.338543361749631,0.2867134137579324,0.3215428106375333,-0.019206043357060668
8.415615785322984,-11.332975639288781,0.5846858393868024,2.4803164886409745,0.06865498559987948
7.126639778257026,17.58746139766025,0.7933316692593825,10.26221898401089,18.74455478426742
7.692980000372696,2.9236067435368227,0.42707605885749156,3.2837189730063905,7.68469760483399
0.0,-14.672314661379637,0.9396271115212425,-5.177900730130704,-11.02118205539591
0.0,4.018968662891698,0.6170913573762331,0.20486537130872526,0.6639709626781285
0.0,-3.989012435112511,0.8671928785565831,-0.39331296029621515,-0.9070945346111996
-4.518873469081138,0.0,0.557580931072473,-2.062153484344314,-2.8779127889348497
0.0,3.729958447983028,0.30752197609837495,0.0,0.0
6.0686974897901464,-17.221024980366433,0.31609445681000664,0.9116037585131577,-0.21599630749745038
-9.35807547386509,0.0,0.18105794889144866,-1.6461152660386353,-8.825221930277557
-3.958419421191137,-14.639436695928861,0.3560750915926504,-2.1509870677323057,-8.123229189001645
8.483027800366258,6.5552742920543885,0.46293417409463533,4.314153197559672,10.15527301636174
1.0999297477461738,0.0,0.17781504918656793,0.1490578930853636,0.5766200579901044
9.249404460656933,13.707776782105164,0.737485499200605,9.748701230750468,17.188271239590843
6.999544915520396,-5.061003764335624,0.9026545983198582,3.05973096272545,-0.05962000163106438
-8.077835695244929,-1.1533917774292917,0.2903406901507417,-2.2698944475133116,-7.558239608804307
-9.081355911657226,15.898219390981067,0.5065724413495712,-2.1846667207606565,0.3184182662430213
3.9009506999289023,6.387928793706308,0.6610751464839058,3.3315735477493638,6.1783075068549245
0.0,15.994935540338886,0.9602180772443364,6.017064684278533,12.532704448861224
5.005598885102554,7.847788467129185,0.5295764539030132,3.3386242632537084,7.603059368669223
-8.898057851530872,13.798143635404145,0.11292697763799771,-0.8980850438442379,-7.00753109858108
1.4125349231102078,-0.17372557974659486,0.45579380408400627,0.3200883199296912,0.0
-0.5475331709872311,-12.08331752267954,0.8504579309963336,-3.771152380687054,-8.320988699974805
-8.488965065478187,-8.348904412055997,0.7711615821632065,-8.15378288044571,-12.65779086490235
2.9411089957569114,15.746955743994597,0.5892416027289402,3.955826771699205,10.485732399618708
-4.549818416387694,10.294126543381502,0.5900510160180947,-0.5588879813752947,1.810836415368649
1.6925747433559817,0.7408848576837652,0.7612720119355899,0.6504082968722054,0.01616611845107374
4.90673295848115,7.824129791565703,0.7834078386495772,5.3418156877484835,8.730648298659698
-8.351096272312128,11.581468482640389,0.8450085254202543,-2.08583612740937,2.332741517539089
0.25482663435690434,2.6787417276458383,0.9588283057670176,0.12286184148614954,0.0014483227906442742
