v0_m_s,force_N,force_duration_s,observation_time_s,displacement_m,v_final_m_s
3.8691015675091993,-8.163872449243389,0.17668079719249427,0.9996973555783545,1.1279119457643696,0.0
-5.720256529652266,16.51464144687231,0.7250279289280683,0.7250279289280683,0.41995634574171903,5.849958817924085
6.322366989006795,-3.697987630073197,0.9704834778215086,1.8402784519733812,3.0095165486132878,0.0
-7.179212769915113,13.724795076163801,0.44626245671103737,0.9234480918185142,-1.540057838198855,0.0
-3.5729083512348065,-4.106116646256449,0.9995726509511088,1.4028536776520717,-5.822873149158972,-3.548671879117795
-9.30668953295056,-5.01238098522693,0.4735742820080384,2.402338706151965,-19.005898645048816,-4.610341446974914
8.68973625870819,0.2756449493707791,0.21862542129327245,2.15950091401967,12.026785734150456,2.3945880619318505
2.2997151197466366,-13.294489158815994,0.13499274588760982,1.5190382301568077,0.1644699283877093,0.0
3.1248059263813808,-5.971846532018455,0.3377451886241273,0.6492079785188792,0.5491243245197477,0.0
-8.685979583626597,0.0,0.32448001354343947,1.5906503189082382,-10.093213339617495,-4.004695695079652
9.683075543941033,-12.652928520845812,0.9130980465703322,2.1795871374669478,1.2234954316137103,0.0
-6.402426751493189,-3.119175354169677,0.9571191746325567,0.9571191746325567,-6.208580513076983,-6.571047561066668
-4.065404037257161,3.18174058577101,0.16872677925525503,0.16872677925525503,-0.5987607486830989,-3.031996284446074
0.0,3.727499580355535,0.7137346357558788,2.294519333400502,0.0,0.0
1.9947666895441998,1.6584234191098481,0.804770382170389,2.1728596259433965,1.3462416373337331,0.0
0.0,-10.594004369344852,0.843960431784543,1.3549337647922601,-5.640016849148827,-4.953350432095995
5.7811603697064395,0.0,0.2888158874133323,1.5441627309938029,5.4183510734977,1.2366894523916767
8.541531637257684,-14.833911738774862,0.643272580946895,1.50942464988451,1.2578999718606427,0.0
0.0,-6.432272823023389,0.7279009150069056,1.4517740916528232,-1.9918485070873622,-0.4094861217185177
-7.627317738399803,6.936070470561116,0.5922718621935263,1.1872823092426934,-3.320630805210439,-0.025106528393796124
0.0,-2.7968887551212127,0.5500617874439038,2.0046287116893406,0.0,0.0
0.0,3.8300385132855146,0.2557500426229783,1.124971128109158,0.0,0.0
-3.2786385030033838,0.0,0.45729477777136895,0.5187278115832286,-1.3047719003321026,-1.7520225535139422
7.614828756815875,-8.329963975400855,0.8009913704362303,1.9700731052257954,2.45181978787878,0.0
0.0,18.374918392000772,0.4917873246460863,1.1146587547060758,6.022354914202693,5.7561112414922455
0.40084474145458415,0.0,0.7245292241237773,2.642662581540113,0.027298081337375536,0.0
0.022349732473701422,10.483830115403716,0.45583375042840246,1.8337852867965363,2.8271966819275587,0.0
4.476063547718317,0.0,0.8969287408482933,1.3420521201007698,3.356786195273092,0.5264041582617511
